2022-06-08 11:07:59,711 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_created():217] file/dir created: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/hparams.yaml
2022-06-08 11:07:59,717 DEBUG   SenderThread:25265 [sender.py:send_request():249] send_request: defer
2022-06-08 11:07:59,717 INFO    SenderThread:25265 [sender.py:send_request_defer():388] handle sender defer: 1
2022-06-08 11:07:59,718 INFO    SenderThread:25265 [sender.py:transition_state():392] send defer: 2
2022-06-08 11:07:59,718 DEBUG   SenderThread:25265 [sender.py:send():235] send: stats
2022-06-08 11:07:59,720 DEBUG   HandlerThread:25265 [handler.py:handle_request():131] handle_request: defer
2022-06-08 11:07:59,720 INFO    HandlerThread:25265 [handler.py:handle_request_defer():154] handle defer: 2
2022-06-08 11:07:59,720 DEBUG   SenderThread:25265 [sender.py:send_request():249] send_request: defer
2022-06-08 11:07:59,721 INFO    SenderThread:25265 [sender.py:send_request_defer():388] handle sender defer: 2
2022-06-08 11:07:59,721 INFO    SenderThread:25265 [sender.py:transition_state():392] send defer: 3
2022-06-08 11:07:59,722 DEBUG   HandlerThread:25265 [handler.py:handle_request():131] handle_request: defer
2022-06-08 11:07:59,722 INFO    HandlerThread:25265 [handler.py:handle_request_defer():154] handle defer: 3
